year,month,day,time,temperature,precipitation,windspeed
2009,12,26,2009-12-26 12:51 AM,37.0,0.03,12.7
2009,12,26,2009-12-26 1:51 AM,37.0,0.03,12.7
2009,12,26,2009-12-26 2:51 AM,37.9,0.01,12.7
2009,12,26,2009-12-26 3:51 AM,37.9,,13.8
2009,12,26,2009-12-26 4:51 AM,37.9,,11.5
2009,12,26,2009-12-26 5:51 AM,39.0,,8.1
2009,12,26,2009-12-26 6:51 AM,39.0,,11.5
2009,12,26,2009-12-26 7:51 AM,39.0,,13.8
2009,12,26,2009-12-26 8:51 AM,39.9,,15.0
2009,12,26,2009-12-26 9:51 AM,39.9,0.00,16.1
2009,12,26,2009-12-26 10:51 AM,39.9,0.01,11.5
2009,12,26,2009-12-26 11:51 AM,39.9,0.01,13.8
2009,12,26,2009-12-26 12:51 PM,39.9,0.02,13.8
2009,12,26,2009-12-26 1:38 PM,39.2,0.06,12.7
2009,12,26,2009-12-26 1:51 PM,39.9,0.07,12.7
2009,12,26,2009-12-26 2:00 PM,39.2,0.01,13.8
2009,12,26,2009-12-26 2:37 PM,41.0,0.06,15.0
2009,12,26,2009-12-26 2:51 PM,41.0,0.06,15.0
2009,12,26,2009-12-26 3:11 PM,41.0,0.03,12.7
2009,12,26,2009-12-26 3:29 PM,41.0,0.07,13.8
2009,12,26,2009-12-26 3:44 PM,41.0,0.08,19.6
2009,12,26,2009-12-26 3:51 PM,41.0,0.12,15.0
2009,12,26,2009-12-26 3:58 PM,41.0,0.01,15.0
2009,12,26,2009-12-26 4:12 PM,41.0,0.03,12.7
2009,12,26,2009-12-26 4:23 PM,42.8,0.03,13.8
2009,12,26,2009-12-26 4:51 PM,43.0,0.05,12.7
2009,12,26,2009-12-26 5:12 PM,42.8,0.02,12.7
2009,12,26,2009-12-26 5:37 PM,42.8,0.08,11.5
2009,12,26,2009-12-26 5:51 PM,43.0,0.10,12.7
2009,12,26,2009-12-26 5:59 PM,42.8,0.03,10.4
2009,12,26,2009-12-26 6:11 PM,42.8,0.05,10.4
2009,12,26,2009-12-26 6:19 PM,42.8,0.07,15.0
2009,12,26,2009-12-26 6:34 PM,44.6,0.11,5.8
2009,12,26,2009-12-26 6:51 PM,44.1,0.13,9.2
2009,12,26,2009-12-26 7:37 PM,44.6,0.10,6.9
2009,12,26,2009-12-26 7:51 PM,45.0,0.14,9.2
2009,12,26,2009-12-26 8:07 PM,46.4,0.02,12.7
2009,12,26,2009-12-26 8:19 PM,46.4,0.03,8.1
2009,12,26,2009-12-26 8:27 PM,46.4,0.05,11.5
2009,12,26,2009-12-26 8:34 PM,46.4,0.06,10.4
2009,12,26,2009-12-26 8:47 PM,46.4,0.11,10.4
2009,12,26,2009-12-26 8:51 PM,46.9,0.13,11.5
2009,12,26,2009-12-26 9:21 PM,46.4,0.10,8.1
2009,12,26,2009-12-26 9:43 PM,51.8,0.16,9.2
2009,12,26,2009-12-26 9:51 PM,51.1,0.19,9.2
2009,12,26,2009-12-26 10:09 PM,51.8,0.05,10.4
2009,12,26,2009-12-26 10:51 PM,53.1,0.15,9.2
2009,12,26,2009-12-26 11:09 PM,53.6,0.05,8.1
2009,12,26,2009-12-26 11:43 PM,53.6,0.19,11.5
2009,12,26,2009-12-26 11:51 PM,53.1,0.21,13.8
