year,month,day,time,temperature,precipitation,windspeed
2009,6,21,2009-06-21 12:38 AM,62.6,,
2009,6,21,2009-06-21 12:51 AM,63.0,,
2009,6,21,2009-06-21 1:51 AM,63.0,,
2009,6,21,2009-06-21 2:51 AM,63.0,,
2009,6,21,2009-06-21 3:51 AM,63.0,,
2009,6,21,2009-06-21 4:13 AM,62.6,,
2009,6,21,2009-06-21 4:51 AM,63.0,,
2009,6,21,2009-06-21 5:26 AM,62.6,,
2009,6,21,2009-06-21 5:43 AM,62.6,,
2009,6,21,2009-06-21 5:51 AM,63.0,,
2009,6,21,2009-06-21 6:01 AM,62.6,,
2009,6,21,2009-06-21 6:37 AM,62.6,,
2009,6,21,2009-06-21 6:44 AM,62.6,,
2009,6,21,2009-06-21 6:51 AM,63.0,,
2009,6,21,2009-06-21 7:37 AM,64.4,,
2009,6,21,2009-06-21 7:51 AM,64.0,,
2009,6,21,2009-06-21 8:02 AM,64.4,,
2009,6,21,2009-06-21 8:51 AM,64.0,,
2009,6,21,2009-06-21 9:14 AM,64.4,,
2009,6,21,2009-06-21 9:36 AM,64.4,,
2009,6,21,2009-06-21 9:51 AM,64.9,,
2009,6,21,2009-06-21 10:51 AM,66.9,,
2009,6,21,2009-06-21 11:14 AM,69.8,,
2009,6,21,2009-06-21 11:25 AM,69.8,,
2009,6,21,2009-06-21 11:51 AM,70.0,,17.3
2009,6,21,2009-06-21 12:51 PM,71.1,,
2009,6,21,2009-06-21 1:51 PM,75.0,,
2009,6,21,2009-06-21 2:51 PM,77.0,,16.1
2009,6,21,2009-06-21 3:51 PM,77.0,,
2009,6,21,2009-06-21 4:51 PM,73.9,,
2009,6,21,2009-06-21 5:51 PM,71.1,,
2009,6,21,2009-06-21 6:51 PM,72.0,,
2009,6,21,2009-06-21 7:51 PM,69.1,,19.6
2009,6,21,2009-06-21 8:00 PM,68.0,,
2009,6,21,2009-06-21 8:04 PM,66.2,,
2009,6,21,2009-06-21 8:12 PM,66.2,,
2009,6,21,2009-06-21 8:17 PM,66.2,,
2009,6,21,2009-06-21 8:32 PM,66.2,,16.1
2009,6,21,2009-06-21 8:44 PM,66.2,,
2009,6,21,2009-06-21 8:51 PM,66.9,,
2009,6,21,2009-06-21 9:51 PM,66.9,,
2009,6,21,2009-06-21 10:51 PM,66.9,,16.1
2009,6,21,2009-06-21 11:51 PM,66.9,,
