year,month,day,time,temperature,precipitation,windspeed
2015,4,16,2015-04-16 12:51 AM,57.9,,
2015,4,16,2015-04-16 1:51 AM,57.0,,16.1
2015,4,16,2015-04-16 2:51 AM,55.9,,
2015,4,16,2015-04-16 3:51 AM,54.0,,
2015,4,16,2015-04-16 4:51 AM,53.1,,
2015,4,16,2015-04-16 5:51 AM,52.0,,
2015,4,16,2015-04-16 6:51 AM,52.0,,
2015,4,16,2015-04-16 7:51 AM,53.1,,
2015,4,16,2015-04-16 8:51 AM,55.0,,
2015,4,16,2015-04-16 9:51 AM,57.9,,
2015,4,16,2015-04-16 10:51 AM,61.0,,
2015,4,16,2015-04-16 11:51 AM,61.0,,
2015,4,16,2015-04-16 12:51 PM,62.1,,
2015,4,16,2015-04-16 1:51 PM,62.1,,
2015,4,16,2015-04-16 2:51 PM,61.0,,
2015,4,16,2015-04-16 3:51 PM,61.0,,
2015,4,16,2015-04-16 4:51 PM,61.0,,
2015,4,16,2015-04-16 5:51 PM,59.0,,16.1
2015,4,16,2015-04-16 6:51 PM,55.9,,18.4
2015,4,16,2015-04-16 7:51 PM,53.1,,
2015,4,16,2015-04-16 8:51 PM,53.1,,
2015,4,16,2015-04-16 9:51 PM,55.0,,
2015,4,16,2015-04-16 10:51 PM,57.0,,
2015,4,16,2015-04-16 11:51 PM,57.9,,
