year,month,day,time,temperature,precipitation,windspeed
2010,1,10,2010-01-10 12:51 AM,17.1,,11.5
2010,1,10,2010-01-10 1:51 AM,16.0,,5.8
2010,1,10,2010-01-10 2:51 AM,15.1,,5.8
2010,1,10,2010-01-10 3:51 AM,15.1,,8.1
2010,1,10,2010-01-10 4:51 AM,14.0,,
2010,1,10,2010-01-10 5:51 AM,14.0,,3.5
2010,1,10,2010-01-10 6:51 AM,14.0,,4.6
2010,1,10,2010-01-10 7:51 AM,15.1,,6.9
2010,1,10,2010-01-10 8:51 AM,16.0,,6.9
2010,1,10,2010-01-10 9:51 AM,18.0,,6.9
2010,1,10,2010-01-10 10:51 AM,19.9,,6.9
2010,1,10,2010-01-10 11:51 AM,23.0,,4.6
2010,1,10,2010-01-10 12:51 PM,26.1,,5.8
2010,1,10,2010-01-10 1:51 PM,27.0,,9.2
2010,1,10,2010-01-10 2:51 PM,28.0,,9.2
2010,1,10,2010-01-10 3:51 PM,28.0,,11.5
2010,1,10,2010-01-10 4:51 PM,28.0,,6.9
2010,1,10,2010-01-10 5:51 PM,27.0,,12.7
2010,1,10,2010-01-10 6:51 PM,26.1,,6.9
2010,1,10,2010-01-10 7:51 PM,25.0,,6.9
2010,1,10,2010-01-10 8:51 PM,24.1,,6.9
2010,1,10,2010-01-10 9:51 PM,24.1,,5.8
2010,1,10,2010-01-10 10:51 PM,24.1,,5.8
2010,1,10,2010-01-10 11:51 PM,24.1,,8.1
