year,month,day,time,temperature,precipitation,windspeed
2009,8,7,2009-08-07 12:51 AM,70.0,,
2009,8,7,2009-08-07 1:51 AM,66.9,,
2009,8,7,2009-08-07 2:51 AM,68.0,,
2009,8,7,2009-08-07 3:51 AM,66.9,,
2009,8,7,2009-08-07 4:51 AM,64.9,,
2009,8,7,2009-08-07 5:51 AM,64.0,,
2009,8,7,2009-08-07 6:51 AM,64.0,,
2009,8,7,2009-08-07 7:51 AM,66.0,,
2009,8,7,2009-08-07 8:51 AM,68.0,,
2009,8,7,2009-08-07 9:51 AM,70.0,,
2009,8,7,2009-08-07 10:51 AM,72.0,,
2009,8,7,2009-08-07 11:51 AM,75.9,,18.4
2009,8,7,2009-08-07 12:51 PM,77.0,,19.6
2009,8,7,2009-08-07 1:51 PM,77.0,,19.6
2009,8,7,2009-08-07 2:51 PM,77.0,,16.1
2009,8,7,2009-08-07 3:51 PM,79.0,,18.4
2009,8,7,2009-08-07 4:51 PM,78.1,,18.4
2009,8,7,2009-08-07 5:51 PM,77.0,,17.3
2009,8,7,2009-08-07 6:51 PM,75.9,,
2009,8,7,2009-08-07 7:51 PM,75.9,,
2009,8,7,2009-08-07 8:51 PM,73.9,,
2009,8,7,2009-08-07 9:51 PM,72.0,,
2009,8,7,2009-08-07 10:51 PM,72.0,,
2009,8,7,2009-08-07 11:51 PM,69.1,,
