year,month,day,time,temperature,precipitation,windspeed
2015,6,28,2015-06-28 12:35 AM,62.1,,19.6
2015,6,28,2015-06-28 12:51 AM,62.1,,20.7
2015,6,28,2015-06-28 1:00 AM,62.1,,19.6
2015,6,28,2015-06-28 1:18 AM,63.0,,21.9
2015,6,28,2015-06-28 1:26 AM,63.0,,20.7
2015,6,28,2015-06-28 1:51 AM,63.0,,
2015,6,28,2015-06-28 2:51 AM,64.0,,20.7
2015,6,28,2015-06-28 3:31 AM,64.0,,23.0
2015,6,28,2015-06-28 3:49 AM,64.4,,24.2
2015,6,28,2015-06-28 3:51 AM,64.0,,24.2
2015,6,28,2015-06-28 4:51 AM,64.0,,20.7
2015,6,28,2015-06-28 5:51 AM,64.0,,17.3
2015,6,28,2015-06-28 6:42 AM,64.0,,17.3
2015,6,28,2015-06-28 6:51 AM,64.0,,
2015,6,28,2015-06-28 7:05 AM,64.0,,
2015,6,28,2015-06-28 7:51 AM,63.0,,
2015,6,28,2015-06-28 8:51 AM,63.0,,
2015,6,28,2015-06-28 9:51 AM,63.0,,
2015,6,28,2015-06-28 10:41 AM,64.0,,
2015,6,28,2015-06-28 10:51 AM,64.0,,
2015,6,28,2015-06-28 11:04 AM,64.0,,
2015,6,28,2015-06-28 11:42 AM,64.9,,
2015,6,28,2015-06-28 11:51 AM,64.0,,
2015,6,28,2015-06-28 12:08 PM,64.9,,
2015,6,28,2015-06-28 12:44 PM,64.0,,
2015,6,28,2015-06-28 12:51 PM,64.9,,
2015,6,28,2015-06-28 1:19 PM,64.9,,
2015,6,28,2015-06-28 1:27 PM,64.9,,
2015,6,28,2015-06-28 1:35 PM,64.9,,
2015,6,28,2015-06-28 1:48 PM,66.2,,
2015,6,28,2015-06-28 1:51 PM,64.9,,
2015,6,28,2015-06-28 2:04 PM,66.0,,
2015,6,28,2015-06-28 2:12 PM,66.9,,
2015,6,28,2015-06-28 2:30 PM,66.9,,
2015,6,28,2015-06-28 2:37 PM,66.9,,
2015,6,28,2015-06-28 2:51 PM,68.0,,
2015,6,28,2015-06-28 3:21 PM,70.0,,
2015,6,28,2015-06-28 3:51 PM,71.1,,
2015,6,28,2015-06-28 4:51 PM,72.0,,
2015,6,28,2015-06-28 5:51 PM,71.1,,
2015,6,28,2015-06-28 6:51 PM,72.0,,
2015,6,28,2015-06-28 7:51 PM,72.0,,
2015,6,28,2015-06-28 8:51 PM,72.0,,
2015,6,28,2015-06-28 9:51 PM,72.0,,
2015,6,28,2015-06-28 10:51 PM,72.0,,
2015,6,28,2015-06-28 11:51 PM,72.0,,
