year,month,day,time,temperature,precipitation,windspeed
2010,6,12,2010-06-12 12:51 AM,61.0,,
2010,6,12,2010-06-12 1:51 AM,61.0,,
2010,6,12,2010-06-12 2:51 AM,61.0,,
2010,6,12,2010-06-12 3:38 AM,60.8,,
2010,6,12,2010-06-12 3:51 AM,62.1,,
2010,6,12,2010-06-12 4:08 AM,60.8,,
2010,6,12,2010-06-12 4:51 AM,61.0,,
2010,6,12,2010-06-12 5:51 AM,61.0,,
2010,6,12,2010-06-12 6:51 AM,62.1,,
2010,6,12,2010-06-12 7:02 AM,62.6,,
2010,6,12,2010-06-12 7:51 AM,63.0,,
2010,6,12,2010-06-12 8:11 AM,64.4,,
2010,6,12,2010-06-12 8:51 AM,66.0,,
2010,6,12,2010-06-12 9:51 AM,66.9,,
2010,6,12,2010-06-12 10:51 AM,70.0,,
2010,6,12,2010-06-12 11:51 AM,70.0,,
2010,6,12,2010-06-12 12:51 PM,71.1,,
2010,6,12,2010-06-12 1:51 PM,73.0,,
2010,6,12,2010-06-12 2:51 PM,75.0,,
2010,6,12,2010-06-12 3:51 PM,77.0,,
2010,6,12,2010-06-12 4:51 PM,79.0,,
2010,6,12,2010-06-12 5:51 PM,77.0,,
2010,6,12,2010-06-12 6:51 PM,75.9,,
2010,6,12,2010-06-12 7:51 PM,73.9,,
2010,6,12,2010-06-12 8:51 PM,71.1,,
2010,6,12,2010-06-12 9:51 PM,73.0,,
2010,6,12,2010-06-12 10:51 PM,73.0,,
2010,6,12,2010-06-12 11:51 PM,72.0,,
