year,month,day,time,temperature,precipitation,windspeed
2009,9,25,2009-09-25 12:51 AM,66.9,,
2009,9,25,2009-09-25 1:51 AM,64.9,,
2009,9,25,2009-09-25 2:51 AM,63.0,,
2009,9,25,2009-09-25 3:51 AM,63.0,,
2009,9,25,2009-09-25 4:51 AM,62.1,,
2009,9,25,2009-09-25 5:51 AM,61.0,,
2009,9,25,2009-09-25 6:51 AM,61.0,,
2009,9,25,2009-09-25 7:51 AM,61.0,,
2009,9,25,2009-09-25 8:51 AM,62.1,,
2009,9,25,2009-09-25 9:51 AM,63.0,,18.4
2009,9,25,2009-09-25 10:51 AM,64.0,,19.6
2009,9,25,2009-09-25 11:51 AM,66.0,,26.5
2009,9,25,2009-09-25 12:51 PM,66.9,,18.4
2009,9,25,2009-09-25 1:51 PM,68.0,,16.1
2009,9,25,2009-09-25 2:51 PM,66.9,,19.6
2009,9,25,2009-09-25 3:51 PM,66.0,,21.9
2009,9,25,2009-09-25 4:51 PM,66.0,,
2009,9,25,2009-09-25 5:51 PM,64.0,,
2009,9,25,2009-09-25 6:51 PM,63.0,,
2009,9,25,2009-09-25 7:51 PM,61.0,,
2009,9,25,2009-09-25 8:51 PM,60.1,,
2009,9,25,2009-09-25 9:51 PM,59.0,,
2009,9,25,2009-09-25 10:51 PM,57.0,,
2009,9,25,2009-09-25 11:51 PM,57.9,,
