year,month,day,time,temperature,precipitation,windspeed
2011,8,4,2011-08-04 12:17 AM,68.0,0.00,
2011,8,4,2011-08-04 12:28 AM,68.0,0.00,
2011,8,4,2011-08-04 12:51 AM,68.0,0.00,
2011,8,4,2011-08-04 1:51 AM,68.0,,5.8
2011,8,4,2011-08-04 2:51 AM,68.0,,3.5
2011,8,4,2011-08-04 3:51 AM,68.0,,6.9
2011,8,4,2011-08-04 4:51 AM,68.0,,4.6
2011,8,4,2011-08-04 5:51 AM,68.0,,3.5
2011,8,4,2011-08-04 6:07 AM,68.0,,8.1
2011,8,4,2011-08-04 6:51 AM,69.1,,
2011,8,4,2011-08-04 7:23 AM,69.8,,9.2
2011,8,4,2011-08-04 7:51 AM,71.1,,6.9
2011,8,4,2011-08-04 8:51 AM,72.0,,9.2
2011,8,4,2011-08-04 9:51 AM,73.0,,10.4
2011,8,4,2011-08-04 10:51 AM,75.9,,10.4
2011,8,4,2011-08-04 11:51 AM,80.1,,9.2
2011,8,4,2011-08-04 12:51 PM,81.0,,6.9
2011,8,4,2011-08-04 1:51 PM,81.0,,10.4
2011,8,4,2011-08-04 2:51 PM,84.0,,4.6
2011,8,4,2011-08-04 3:51 PM,80.1,,3.5
2011,8,4,2011-08-04 4:51 PM,81.0,,3.5
2011,8,4,2011-08-04 5:51 PM,78.1,,4.6
2011,8,4,2011-08-04 6:51 PM,77.0,,
2011,8,4,2011-08-04 7:51 PM,75.0,,
2011,8,4,2011-08-04 8:51 PM,73.9,,3.5
2011,8,4,2011-08-04 9:51 PM,73.9,,
2011,8,4,2011-08-04 10:51 PM,73.0,,
2011,8,4,2011-08-04 11:51 PM,73.0,,
