year,month,day,time,temperature,precipitation,windspeed
2011,7,30,2011-07-30 12:51 AM,75.0,,5.8
2011,7,30,2011-07-30 1:51 AM,75.9,,6.9
2011,7,30,2011-07-30 2:51 AM,75.0,,8.1
2011,7,30,2011-07-30 3:51 AM,73.9,,6.9
2011,7,30,2011-07-30 4:51 AM,75.0,,5.8
2011,7,30,2011-07-30 5:51 AM,73.9,,9.2
2011,7,30,2011-07-30 6:51 AM,73.9,,5.8
2011,7,30,2011-07-30 7:51 AM,75.9,,8.1
2011,7,30,2011-07-30 8:51 AM,77.0,,3.5
2011,7,30,2011-07-30 9:51 AM,79.0,,8.1
2011,7,30,2011-07-30 10:51 AM,82.9,,8.1
2011,7,30,2011-07-30 11:51 AM,87.1,,6.9
2011,7,30,2011-07-30 12:51 PM,89.1,,6.9
2011,7,30,2011-07-30 1:51 PM,90.0,,8.1
2011,7,30,2011-07-30 2:51 PM,89.1,,4.6
2011,7,30,2011-07-30 3:51 PM,91.0,,5.8
2011,7,30,2011-07-30 4:51 PM,90.0,,6.9
2011,7,30,2011-07-30 5:51 PM,89.1,,6.9
2011,7,30,2011-07-30 6:51 PM,88.0,,
2011,7,30,2011-07-30 7:51 PM,86.0,,4.6
2011,7,30,2011-07-30 8:51 PM,82.9,,3.5
2011,7,30,2011-07-30 9:51 PM,82.9,,
2011,7,30,2011-07-30 10:51 PM,81.0,,5.8
2011,7,30,2011-07-30 11:51 PM,78.1,,
