year,month,day,time,temperature,precipitation,windspeed
2010,9,6,2010-09-06 12:51 AM,64.0,,
2010,9,6,2010-09-06 1:51 AM,64.0,,
2010,9,6,2010-09-06 2:51 AM,62.1,,
2010,9,6,2010-09-06 3:51 AM,61.0,,
2010,9,6,2010-09-06 4:51 AM,61.0,,
2010,9,6,2010-09-06 5:51 AM,60.1,,
2010,9,6,2010-09-06 6:51 AM,60.1,,
2010,9,6,2010-09-06 7:51 AM,63.0,,
2010,9,6,2010-09-06 8:51 AM,66.0,,
2010,9,6,2010-09-06 9:51 AM,69.1,,
2010,9,6,2010-09-06 10:51 AM,73.9,,
2010,9,6,2010-09-06 11:51 AM,75.9,,
2010,9,6,2010-09-06 12:51 PM,78.1,,
2010,9,6,2010-09-06 1:51 PM,79.0,,
2010,9,6,2010-09-06 2:51 PM,79.0,,
2010,9,6,2010-09-06 3:51 PM,79.0,,16.1
2010,9,6,2010-09-06 4:51 PM,75.0,,
2010,9,6,2010-09-06 5:51 PM,73.9,,
2010,9,6,2010-09-06 6:51 PM,72.0,,16.1
2010,9,6,2010-09-06 7:51 PM,71.1,,
2010,9,6,2010-09-06 8:51 PM,71.1,,
2010,9,6,2010-09-06 9:51 PM,72.0,,
2010,9,6,2010-09-06 10:51 PM,71.1,,
2010,9,6,2010-09-06 11:51 PM,71.1,,18.4
