year,month,day,time,temperature,precipitation,windspeed
2010,12,28,2010-12-28 12:51 AM,24.1,,9.2
2010,12,28,2010-12-28 1:51 AM,25.0,,8.1
2010,12,28,2010-12-28 2:51 AM,25.0,,15.0
2010,12,28,2010-12-28 3:51 AM,25.0,,13.8
2010,12,28,2010-12-28 4:51 AM,25.0,,10.4
2010,12,28,2010-12-28 5:51 AM,26.1,,11.5
2010,12,28,2010-12-28 6:51 AM,28.0,,10.4
2010,12,28,2010-12-28 7:51 AM,28.9,,9.2
2010,12,28,2010-12-28 8:10 AM,28.4,,5.8
2010,12,28,2010-12-28 8:44 AM,30.2,,5.8
2010,12,28,2010-12-28 8:51 AM,30.9,,4.6
2010,12,28,2010-12-28 9:51 AM,34.0,,13.8
2010,12,28,2010-12-28 10:51 AM,35.1,,15.0
2010,12,28,2010-12-28 11:51 AM,35.1,,11.5
2010,12,28,2010-12-28 12:51 PM,35.1,,13.8
2010,12,28,2010-12-28 1:51 PM,36.0,,13.8
2010,12,28,2010-12-28 2:51 PM,37.0,,9.2
2010,12,28,2010-12-28 3:51 PM,37.0,,9.2
2010,12,28,2010-12-28 4:51 PM,36.0,,4.6
2010,12,28,2010-12-28 5:51 PM,35.1,,3.5
2010,12,28,2010-12-28 6:51 PM,33.1,,4.6
2010,12,28,2010-12-28 7:51 PM,34.0,,4.6
2010,12,28,2010-12-28 8:51 PM,33.1,,5.8
2010,12,28,2010-12-28 9:51 PM,32.0,,6.9
2010,12,28,2010-12-28 10:51 PM,32.0,,8.1
2010,12,28,2010-12-28 11:51 PM,32.0,,5.8
