year,month,day,time,temperature,precipitation,windspeed
2010,3,9,2010-03-09 12:51 AM,50.0,,5.8
2010,3,9,2010-03-09 1:51 AM,48.0,,6.9
2010,3,9,2010-03-09 2:51 AM,48.0,,4.6
2010,3,9,2010-03-09 3:51 AM,46.9,,4.6
2010,3,9,2010-03-09 4:51 AM,46.0,,4.6
2010,3,9,2010-03-09 5:51 AM,45.0,,4.6
2010,3,9,2010-03-09 6:51 AM,45.0,,5.8
2010,3,9,2010-03-09 7:51 AM,45.0,,3.5
2010,3,9,2010-03-09 8:51 AM,48.0,,3.5
2010,3,9,2010-03-09 9:51 AM,50.0,,6.9
2010,3,9,2010-03-09 10:51 AM,54.0,,6.9
2010,3,9,2010-03-09 11:51 AM,57.0,,10.4
2010,3,9,2010-03-09 12:51 PM,59.0,,9.2
2010,3,9,2010-03-09 1:51 PM,60.1,,
2010,3,9,2010-03-09 2:51 PM,60.1,,8.1
2010,3,9,2010-03-09 3:51 PM,60.1,,8.1
2010,3,9,2010-03-09 4:51 PM,59.0,,4.6
2010,3,9,2010-03-09 5:51 PM,57.9,,4.6
2010,3,9,2010-03-09 6:51 PM,57.0,,
2010,3,9,2010-03-09 7:51 PM,55.9,,
2010,3,9,2010-03-09 8:51 PM,55.9,,3.5
2010,3,9,2010-03-09 9:51 PM,54.0,,
2010,3,9,2010-03-09 10:51 PM,53.1,,
2010,3,9,2010-03-09 11:51 PM,52.0,,
