year,month,day,time,temperature,precipitation,windspeed
2015,4,23,2015-04-23 12:51 AM,48.0,,12.7
2015,4,23,2015-04-23 1:51 AM,43.0,,5.8
2015,4,23,2015-04-23 2:51 AM,43.0,,10.4
2015,4,23,2015-04-23 3:51 AM,42.1,,6.9
2015,4,23,2015-04-23 4:51 AM,42.1,,8.1
2015,4,23,2015-04-23 5:51 AM,42.1,,
2015,4,23,2015-04-23 6:51 AM,42.1,,9.2
2015,4,23,2015-04-23 7:51 AM,43.0,,6.9
2015,4,23,2015-04-23 8:51 AM,44.1,,9.2
2015,4,23,2015-04-23 9:51 AM,46.0,,12.7
2015,4,23,2015-04-23 10:51 AM,46.9,,8.1
2015,4,23,2015-04-23 11:51 AM,48.9,,13.8
2015,4,23,2015-04-23 12:51 PM,48.0,,6.9
2015,4,23,2015-04-23 1:51 PM,50.0,,8.1
2015,4,23,2015-04-23 2:51 PM,50.0,,16.1
2015,4,23,2015-04-23 3:51 PM,48.0,,11.5
2015,4,23,2015-04-23 4:51 PM,48.0,,13.8
2015,4,23,2015-04-23 5:51 PM,46.9,,12.7
2015,4,23,2015-04-23 6:51 PM,46.0,,10.4
2015,4,23,2015-04-23 7:51 PM,45.0,,9.2
2015,4,23,2015-04-23 8:51 PM,44.1,,5.8
2015,4,23,2015-04-23 9:51 PM,44.1,,11.5
2015,4,23,2015-04-23 10:51 PM,43.0,,8.1
2015,4,23,2015-04-23 11:51 PM,42.1,,8.1
