year,month,day,time,temperature,precipitation,windspeed
2010,9,11,2010-09-11 12:51 AM,62.1,,
2010,9,11,2010-09-11 1:51 AM,62.1,,
2010,9,11,2010-09-11 2:51 AM,61.0,,
2010,9,11,2010-09-11 3:51 AM,60.1,,
2010,9,11,2010-09-11 4:51 AM,59.0,,
2010,9,11,2010-09-11 5:51 AM,59.0,,
2010,9,11,2010-09-11 6:51 AM,59.0,,
2010,9,11,2010-09-11 7:51 AM,60.1,,
2010,9,11,2010-09-11 8:51 AM,63.0,,
2010,9,11,2010-09-11 9:51 AM,66.0,,
2010,9,11,2010-09-11 10:51 AM,70.0,,
2010,9,11,2010-09-11 11:51 AM,75.9,,
2010,9,11,2010-09-11 12:51 PM,77.0,,18.4
2010,9,11,2010-09-11 1:51 PM,78.1,,
2010,9,11,2010-09-11 2:51 PM,78.1,,16.1
2010,9,11,2010-09-11 3:51 PM,77.0,,
2010,9,11,2010-09-11 4:51 PM,75.0,,
2010,9,11,2010-09-11 5:51 PM,75.0,,
2010,9,11,2010-09-11 6:51 PM,71.1,,
2010,9,11,2010-09-11 7:51 PM,69.1,,
2010,9,11,2010-09-11 8:51 PM,66.9,,
2010,9,11,2010-09-11 9:51 PM,68.0,,
2010,9,11,2010-09-11 10:51 PM,66.9,,
2010,9,11,2010-09-11 11:25 PM,66.2,,
2010,9,11,2010-09-11 11:37 PM,66.2,,
2010,9,11,2010-09-11 11:51 PM,66.9,,
