year,month,day,time,temperature,precipitation,windspeed
2010,5,2,2010-05-02 12:51 AM,69.1,,
2010,5,2,2010-05-02 1:51 AM,72.0,,6.9
2010,5,2,2010-05-02 2:51 AM,72.0,,6.9
2010,5,2,2010-05-02 3:51 AM,73.0,,4.6
2010,5,2,2010-05-02 4:51 AM,68.0,,4.6
2010,5,2,2010-05-02 5:51 AM,66.0,,3.5
2010,5,2,2010-05-02 6:51 AM,69.1,,3.5
2010,5,2,2010-05-02 7:51 AM,72.0,,
2010,5,2,2010-05-02 8:51 AM,72.0,,4.6
2010,5,2,2010-05-02 9:51 AM,75.0,,4.6
2010,5,2,2010-05-02 10:51 AM,79.0,,4.6
2010,5,2,2010-05-02 11:51 AM,82.9,,6.9
2010,5,2,2010-05-02 12:51 PM,84.0,,5.8
2010,5,2,2010-05-02 1:51 PM,86.0,,5.8
2010,5,2,2010-05-02 2:51 PM,87.1,,6.9
2010,5,2,2010-05-02 3:51 PM,84.9,,5.8
2010,5,2,2010-05-02 4:51 PM,84.0,,4.6
2010,5,2,2010-05-02 5:51 PM,84.9,,8.1
2010,5,2,2010-05-02 6:51 PM,82.9,,4.6
2010,5,2,2010-05-02 7:51 PM,82.0,,4.6
2010,5,2,2010-05-02 8:51 PM,81.0,,5.8
2010,5,2,2010-05-02 9:51 PM,81.0,,5.8
2010,5,2,2010-05-02 10:51 PM,80.1,,6.9
2010,5,2,2010-05-02 11:51 PM,79.0,,5.8
