year,month,day,time,temperature,precipitation,windspeed
2015,6,15,2015-06-15 12:06 AM,66.9,0.01,3.5
2015,6,15,2015-06-15 12:17 AM,66.9,0.01,3.5
2015,6,15,2015-06-15 12:32 AM,68.0,0.01,
2015,6,15,2015-06-15 12:45 AM,66.2,0.03,3.5
2015,6,15,2015-06-15 12:51 AM,66.9,0.04,3.5
2015,6,15,2015-06-15 1:08 AM,66.9,0.02,
2015,6,15,2015-06-15 1:15 AM,66.9,0.02,
2015,6,15,2015-06-15 1:46 AM,66.2,0.02,3.5
2015,6,15,2015-06-15 1:51 AM,66.9,0.02,
2015,6,15,2015-06-15 2:39 AM,66.9,0.04,3.5
2015,6,15,2015-06-15 2:49 AM,66.2,0.11,6.9
2015,6,15,2015-06-15 2:51 AM,66.9,0.11,3.5
2015,6,15,2015-06-15 2:55 AM,66.9,0.01,5.8
2015,6,15,2015-06-15 3:00 AM,66.9,0.01,6.9
2015,6,15,2015-06-15 3:30 AM,66.9,0.01,4.6
2015,6,15,2015-06-15 3:51 AM,68.0,0.01,5.8
2015,6,15,2015-06-15 4:02 AM,68.0,0.02,
2015,6,15,2015-06-15 4:22 AM,68.0,0.09,3.5
2015,6,15,2015-06-15 4:37 AM,68.0,0.22,3.5
2015,6,15,2015-06-15 4:39 AM,68.0,0.24,
2015,6,15,2015-06-15 4:46 AM,68.0,0.27,3.5
2015,6,15,2015-06-15 4:51 AM,68.0,0.27,
2015,6,15,2015-06-15 5:51 AM,68.0,0.02,4.6
2015,6,15,2015-06-15 6:15 AM,69.1,,
2015,6,15,2015-06-15 6:51 AM,69.1,,5.8
2015,6,15,2015-06-15 7:01 AM,69.1,,4.6
2015,6,15,2015-06-15 7:37 AM,70.0,,4.6
2015,6,15,2015-06-15 7:51 AM,70.0,,
2015,6,15,2015-06-15 8:51 AM,70.0,,
2015,6,15,2015-06-15 9:22 AM,72.0,,4.6
2015,6,15,2015-06-15 9:51 AM,73.0,,
2015,6,15,2015-06-15 10:11 AM,73.9,,
2015,6,15,2015-06-15 10:24 AM,73.9,,
2015,6,15,2015-06-15 10:35 AM,75.0,,3.5
2015,6,15,2015-06-15 10:42 AM,73.9,,
2015,6,15,2015-06-15 10:51 AM,73.9,,4.6
2015,6,15,2015-06-15 10:58 AM,73.9,,3.5
2015,6,15,2015-06-15 11:15 AM,75.0,,3.5
2015,6,15,2015-06-15 11:22 AM,75.0,,
2015,6,15,2015-06-15 11:39 AM,79.0,,
2015,6,15,2015-06-15 11:51 AM,80.1,,
2015,6,15,2015-06-15 12:51 PM,82.0,,
2015,6,15,2015-06-15 1:12 PM,82.0,,
2015,6,15,2015-06-15 1:51 PM,81.0,,4.6
2015,6,15,2015-06-15 2:21 PM,78.1,0.01,4.6
2015,6,15,2015-06-15 2:51 PM,75.0,0.05,4.6
2015,6,15,2015-06-15 3:07 PM,73.9,0.04,5.8
2015,6,15,2015-06-15 3:19 PM,73.9,0.04,4.6
2015,6,15,2015-06-15 3:51 PM,73.0,0.04,6.9
2015,6,15,2015-06-15 4:09 PM,71.1,0.00,10.4
2015,6,15,2015-06-15 4:13 PM,71.1,0.00,6.9
2015,6,15,2015-06-15 4:17 PM,71.1,0.00,3.5
2015,6,15,2015-06-15 4:36 PM,69.1,0.05,8.1
2015,6,15,2015-06-15 4:51 PM,69.1,0.06,6.9
2015,6,15,2015-06-15 5:28 PM,66.9,0.00,9.2
2015,6,15,2015-06-15 5:51 PM,66.0,0.01,10.4
2015,6,15,2015-06-15 6:02 PM,66.0,0.00,10.4
2015,6,15,2015-06-15 6:47 PM,66.2,0.00,11.5
2015,6,15,2015-06-15 6:51 PM,66.0,0.00,5.8
2015,6,15,2015-06-15 7:40 PM,64.9,,12.7
2015,6,15,2015-06-15 7:51 PM,64.9,,9.2
2015,6,15,2015-06-15 8:51 PM,64.0,,11.5
2015,6,15,2015-06-15 9:51 PM,64.0,,6.9
2015,6,15,2015-06-15 10:51 PM,64.9,,10.4
2015,6,15,2015-06-15 11:51 PM,64.9,,4.6
