year,month,day,time,temperature,precipitation,windspeed
2009,5,19,2009-05-19 12:51 AM,48.9,,
2009,5,19,2009-05-19 1:51 AM,48.0,,
2009,5,19,2009-05-19 2:51 AM,46.9,,
2009,5,19,2009-05-19 3:51 AM,45.0,,
2009,5,19,2009-05-19 4:51 AM,46.9,,
2009,5,19,2009-05-19 5:51 AM,43.0,,
2009,5,19,2009-05-19 6:51 AM,46.0,,
2009,5,19,2009-05-19 7:51 AM,48.9,,
2009,5,19,2009-05-19 8:51 AM,53.1,,
2009,5,19,2009-05-19 9:51 AM,55.9,,
2009,5,19,2009-05-19 10:51 AM,59.0,,
2009,5,19,2009-05-19 11:51 AM,64.0,,
2009,5,19,2009-05-19 12:51 PM,64.9,,
2009,5,19,2009-05-19 1:51 PM,66.0,,
2009,5,19,2009-05-19 2:51 PM,68.0,,
2009,5,19,2009-05-19 3:51 PM,68.0,,
2009,5,19,2009-05-19 4:51 PM,64.9,,17.3
2009,5,19,2009-05-19 5:51 PM,63.0,,
2009,5,19,2009-05-19 6:51 PM,60.1,,
2009,5,19,2009-05-19 7:51 PM,59.0,,
2009,5,19,2009-05-19 8:51 PM,57.0,,
2009,5,19,2009-05-19 9:51 PM,57.0,,
2009,5,19,2009-05-19 10:51 PM,57.0,,
2009,5,19,2009-05-19 11:51 PM,55.0,,
