year,month,day,time,temperature,precipitation,windspeed
2011,8,21,2011-08-21 12:51 AM,75.9,,4.6
2011,8,21,2011-08-21 1:51 AM,75.0,,4.6
2011,8,21,2011-08-21 2:51 AM,73.9,,8.1
2011,8,21,2011-08-21 3:51 AM,73.9,,5.8
2011,8,21,2011-08-21 4:51 AM,73.0,,4.6
2011,8,21,2011-08-21 5:51 AM,73.9,,4.6
2011,8,21,2011-08-21 6:51 AM,73.0,,4.6
2011,8,21,2011-08-21 7:51 AM,75.0,,6.9
2011,8,21,2011-08-21 8:51 AM,75.9,,5.8
2011,8,21,2011-08-21 9:51 AM,78.1,,
2011,8,21,2011-08-21 10:29 AM,78.8,,
2011,8,21,2011-08-21 10:51 AM,79.0,,4.6
2011,8,21,2011-08-21 11:06 AM,78.8,,10.4
2011,8,21,2011-08-21 11:51 AM,79.0,0.00,8.1
2011,8,21,2011-08-21 12:51 PM,79.0,,6.9
2011,8,21,2011-08-21 1:51 PM,82.9,,
2011,8,21,2011-08-21 2:51 PM,82.9,,8.1
2011,8,21,2011-08-21 3:51 PM,81.0,,10.4
2011,8,21,2011-08-21 4:51 PM,78.1,,9.2
2011,8,21,2011-08-21 5:51 PM,73.9,0.01,3.5
2011,8,21,2011-08-21 6:47 PM,71.6,0.03,6.9
2011,8,21,2011-08-21 6:51 PM,72.0,0.04,5.8
2011,8,21,2011-08-21 7:17 PM,71.6,0.05,3.5
2011,8,21,2011-08-21 7:27 PM,71.6,0.08,3.5
2011,8,21,2011-08-21 7:37 PM,71.6,0.10,3.5
2011,8,21,2011-08-21 7:51 PM,72.0,0.11,5.8
2011,8,21,2011-08-21 8:07 PM,71.6,0.02,5.8
2011,8,21,2011-08-21 8:20 PM,71.6,0.04,4.6
2011,8,21,2011-08-21 8:46 PM,71.6,0.15,
2011,8,21,2011-08-21 8:51 PM,71.1,0.20,3.5
2011,8,21,2011-08-21 9:24 PM,71.6,0.22,3.5
2011,8,21,2011-08-21 9:27 PM,71.6,0.22,
2011,8,21,2011-08-21 9:30 PM,71.6,0.26,4.6
2011,8,21,2011-08-21 9:33 PM,71.6,0.28,4.6
2011,8,21,2011-08-21 9:40 PM,71.6,0.31,3.5
2011,8,21,2011-08-21 9:51 PM,71.1,0.31,
2011,8,21,2011-08-21 9:53 PM,71.6,,
2011,8,21,2011-08-21 9:58 PM,71.6,,
2011,8,21,2011-08-21 10:07 PM,71.6,,
2011,8,21,2011-08-21 10:51 PM,71.1,,
2011,8,21,2011-08-21 11:02 PM,71.6,,
2011,8,21,2011-08-21 11:04 PM,71.6,,
2011,8,21,2011-08-21 11:16 PM,71.6,,
2011,8,21,2011-08-21 11:31 PM,71.6,,
2011,8,21,2011-08-21 11:51 PM,71.1,,
