year,month,day,time,temperature,precipitation,windspeed
2010,5,28,2010-05-28 12:51 AM,55.9,,
2010,5,28,2010-05-28 1:51 AM,57.0,,
2010,5,28,2010-05-28 2:51 AM,57.9,,
2010,5,28,2010-05-28 3:51 AM,57.9,,
2010,5,28,2010-05-28 4:51 AM,57.9,,
2010,5,28,2010-05-28 5:51 AM,57.9,,
2010,5,28,2010-05-28 6:51 AM,60.1,,
2010,5,28,2010-05-28 7:51 AM,62.1,,
2010,5,28,2010-05-28 8:51 AM,64.0,,
2010,5,28,2010-05-28 9:51 AM,66.9,,
2010,5,28,2010-05-28 10:51 AM,68.0,,
2010,5,28,2010-05-28 11:51 AM,70.0,,
2010,5,28,2010-05-28 12:51 PM,68.0,,
2010,5,28,2010-05-28 1:51 PM,68.0,,
2010,5,28,2010-05-28 2:51 PM,68.0,,
2010,5,28,2010-05-28 3:51 PM,66.9,,
2010,5,28,2010-05-28 4:51 PM,66.0,,
2010,5,28,2010-05-28 5:51 PM,66.9,,
2010,5,28,2010-05-28 6:51 PM,66.0,,
2010,5,28,2010-05-28 7:51 PM,63.0,,
2010,5,28,2010-05-28 8:51 PM,63.0,,
2010,5,28,2010-05-28 9:51 PM,62.1,,
2010,5,28,2010-05-28 10:51 PM,62.1,,
2010,5,28,2010-05-28 11:51 PM,62.1,,
