year,month,day,time,temperature,precipitation,windspeed
2011,7,15,2011-07-15 12:51 AM,68.0,,6.9
2011,7,15,2011-07-15 1:51 AM,69.1,,5.8
2011,7,15,2011-07-15 2:51 AM,69.1,,9.2
2011,7,15,2011-07-15 3:51 AM,68.0,,5.8
2011,7,15,2011-07-15 4:51 AM,66.9,,3.5
2011,7,15,2011-07-15 5:51 AM,66.9,,
2011,7,15,2011-07-15 6:51 AM,68.0,,4.6
2011,7,15,2011-07-15 7:51 AM,70.0,,4.6
2011,7,15,2011-07-15 8:51 AM,73.0,,5.8
2011,7,15,2011-07-15 9:51 AM,75.9,,3.5
2011,7,15,2011-07-15 10:51 AM,80.1,,4.6
2011,7,15,2011-07-15 11:51 AM,84.0,,
2011,7,15,2011-07-15 12:51 PM,82.9,,4.6
2011,7,15,2011-07-15 1:51 PM,87.1,,4.6
2011,7,15,2011-07-15 2:51 PM,84.0,,8.1
2011,7,15,2011-07-15 3:51 PM,82.9,,3.5
2011,7,15,2011-07-15 4:51 PM,82.0,,4.6
2011,7,15,2011-07-15 5:51 PM,81.0,,6.9
2011,7,15,2011-07-15 6:51 PM,78.1,,5.8
2011,7,15,2011-07-15 7:51 PM,78.1,,4.6
2011,7,15,2011-07-15 8:51 PM,75.9,,3.5
2011,7,15,2011-07-15 9:51 PM,75.9,,4.6
2011,7,15,2011-07-15 10:51 PM,75.0,,4.6
2011,7,15,2011-07-15 11:51 PM,73.9,,
