year,month,day,time,temperature,precipitation,windspeed
2010,8,11,2010-08-11 12:51 AM,82.0,,3.5
2010,8,11,2010-08-11 1:51 AM,82.0,,
2010,8,11,2010-08-11 2:51 AM,80.1,,3.5
2010,8,11,2010-08-11 3:51 AM,80.1,,3.5
2010,8,11,2010-08-11 4:51 AM,78.1,,5.8
2010,8,11,2010-08-11 5:51 AM,78.1,,4.6
2010,8,11,2010-08-11 6:51 AM,77.0,,5.8
2010,8,11,2010-08-11 7:51 AM,79.0,,4.6
2010,8,11,2010-08-11 8:51 AM,82.0,,3.5
2010,8,11,2010-08-11 9:51 AM,82.9,,5.8
2010,8,11,2010-08-11 10:51 AM,82.9,,9.2
2010,8,11,2010-08-11 11:51 AM,88.0,,6.9
2010,8,11,2010-08-11 12:51 PM,89.1,,5.8
2010,8,11,2010-08-11 1:51 PM,91.0,,6.9
2010,8,11,2010-08-11 2:51 PM,91.9,,8.1
2010,8,11,2010-08-11 3:51 PM,91.9,,8.1
2010,8,11,2010-08-11 4:51 PM,88.0,,5.8
2010,8,11,2010-08-11 5:51 PM,84.0,,5.8
2010,8,11,2010-08-11 6:51 PM,82.0,,10.4
2010,8,11,2010-08-11 7:51 PM,79.0,,4.6
2010,8,11,2010-08-11 8:51 PM,78.1,,
2010,8,11,2010-08-11 9:51 PM,77.0,,
2010,8,11,2010-08-11 10:51 PM,77.0,,4.6
2010,8,11,2010-08-11 11:51 PM,77.0,,5.8
