year,month,day,time,temperature,precipitation,windspeed
2011,2,7,2011-02-07 12:51 AM,37.0,,
2011,2,7,2011-02-07 1:51 AM,37.0,,4.6
2011,2,7,2011-02-07 2:51 AM,37.0,,
2011,2,7,2011-02-07 3:51 AM,37.0,,3.5
2011,2,7,2011-02-07 4:51 AM,36.0,,
2011,2,7,2011-02-07 5:51 AM,36.0,,3.5
2011,2,7,2011-02-07 6:51 AM,36.0,,
2011,2,7,2011-02-07 7:51 AM,37.0,,4.6
2011,2,7,2011-02-07 8:51 AM,39.0,,
2011,2,7,2011-02-07 9:51 AM,41.0,,6.9
2011,2,7,2011-02-07 10:51 AM,43.0,,6.9
2011,2,7,2011-02-07 11:51 AM,42.1,,11.5
2011,2,7,2011-02-07 12:51 PM,44.1,,4.6
2011,2,7,2011-02-07 1:51 PM,44.1,,5.8
2011,2,7,2011-02-07 2:51 PM,42.1,,5.8
2011,2,7,2011-02-07 3:51 PM,41.0,,6.9
2011,2,7,2011-02-07 4:51 PM,39.9,,4.6
2011,2,7,2011-02-07 5:51 PM,39.9,,4.6
2011,2,7,2011-02-07 6:51 PM,39.9,,9.2
2011,2,7,2011-02-07 7:51 PM,41.0,,4.6
2011,2,7,2011-02-07 8:51 PM,41.0,0.00,3.5
2011,2,7,2011-02-07 9:31 PM,39.2,0.03,4.6
2011,2,7,2011-02-07 9:51 PM,39.0,0.05,6.9
2011,2,7,2011-02-07 10:00 PM,39.2,0.01,9.2
2011,2,7,2011-02-07 10:35 PM,39.2,0.03,8.1
2011,2,7,2011-02-07 10:51 PM,39.0,0.04,6.9
2011,2,7,2011-02-07 11:23 PM,39.2,0.03,4.6
2011,2,7,2011-02-07 11:38 PM,39.2,0.03,6.9
2011,2,7,2011-02-07 11:51 PM,39.0,0.04,6.9
