year,month,day,time,temperature,precipitation,windspeed
2011,5,28,2011-05-28 2:51 AM,71.1,,
2011,5,28,2011-05-28 3:51 AM,71.1,,4.6
2011,5,28,2011-05-28 4:51 AM,69.1,,
2011,5,28,2011-05-28 5:51 AM,68.0,,6.9
2011,5,28,2011-05-28 6:51 AM,68.0,,
2011,5,28,2011-05-28 7:51 AM,71.1,,
2011,5,28,2011-05-28 8:51 AM,73.0,,
2011,5,28,2011-05-28 9:51 AM,75.0,,
2011,5,28,2011-05-28 10:51 AM,78.1,,6.9
2011,5,28,2011-05-28 11:51 AM,81.0,,8.1
2011,5,28,2011-05-28 12:51 PM,82.0,,4.6
2011,5,28,2011-05-28 1:51 PM,80.1,,8.1
2011,5,28,2011-05-28 2:51 PM,82.0,,9.2
2011,5,28,2011-05-28 3:51 PM,80.1,,8.1
2011,5,28,2011-05-28 4:51 PM,77.0,,6.9
2011,5,28,2011-05-28 5:51 PM,75.0,,12.7
2011,5,28,2011-05-28 6:51 PM,73.9,,5.8
2011,5,28,2011-05-28 7:51 PM,73.0,,5.8
2011,5,28,2011-05-28 8:51 PM,72.0,,6.9
2011,5,28,2011-05-28 9:51 PM,71.1,,5.8
2011,5,28,2011-05-28 10:51 PM,70.0,,5.8
2011,5,28,2011-05-28 11:51 PM,71.1,,6.9
