year,month,day,time,temperature,precipitation,windspeed
2011,4,13,2011-04-13 12:20 AM,46.4,0.01,15.0
2011,4,13,2011-04-13 12:35 AM,46.4,0.17,10.4
2011,4,13,2011-04-13 12:42 AM,44.6,0.22,18.4
2011,4,13,2011-04-13 12:51 AM,45.0,0.30,6.9
2011,4,13,2011-04-13 12:58 AM,44.6,0.02,6.9
2011,4,13,2011-04-13 1:43 AM,46.4,0.03,15.0
2011,4,13,2011-04-13 1:51 AM,46.0,0.03,18.4
2011,4,13,2011-04-13 2:51 AM,45.0,0.01,17.3
2011,4,13,2011-04-13 3:31 AM,44.6,0.05,
2011,4,13,2011-04-13 3:51 AM,43.0,0.26,11.5
2011,4,13,2011-04-13 3:58 AM,42.8,0.00,9.2
2011,4,13,2011-04-13 4:51 AM,43.0,0.07,15.0
2011,4,13,2011-04-13 4:57 AM,42.8,0.00,17.3
2011,4,13,2011-04-13 5:51 AM,43.0,0.01,23.0
2011,4,13,2011-04-13 6:51 AM,44.1,0.00,18.4
2011,4,13,2011-04-13 7:11 AM,42.8,0.01,23.0
2011,4,13,2011-04-13 7:51 AM,43.0,0.02,19.6
2011,4,13,2011-04-13 8:08 AM,42.8,0.01,18.4
2011,4,13,2011-04-13 8:17 AM,42.8,0.01,18.4
2011,4,13,2011-04-13 8:51 AM,44.1,0.01,21.9
2011,4,13,2011-04-13 10:19 AM,44.6,,11.5
2011,4,13,2011-04-13 10:51 AM,45.0,,17.3
2011,4,13,2011-04-13 10:58 AM,44.6,,15.0
2011,4,13,2011-04-13 11:06 AM,44.6,,9.2
2011,4,13,2011-04-13 11:38 AM,44.6,,11.5
2011,4,13,2011-04-13 12:11 PM,46.4,,9.2
2011,4,13,2011-04-13 12:51 PM,46.0,,15.0
2011,4,13,2011-04-13 1:51 PM,46.9,,9.2
2011,4,13,2011-04-13 2:04 PM,46.4,,12.7
2011,4,13,2011-04-13 2:13 PM,46.4,,5.8
2011,4,13,2011-04-13 2:51 PM,48.0,,10.4
2011,4,13,2011-04-13 3:51 PM,48.0,,9.2
2011,4,13,2011-04-13 4:19 PM,48.2,,6.9
2011,4,13,2011-04-13 4:38 PM,48.2,,6.9
2011,4,13,2011-04-13 4:51 PM,48.0,,5.8
2011,4,13,2011-04-13 5:51 PM,48.9,,6.9
2011,4,13,2011-04-13 6:18 PM,48.2,,
2011,4,13,2011-04-13 6:26 PM,48.2,,5.8
2011,4,13,2011-04-13 6:51 PM,48.9,,3.5
2011,4,13,2011-04-13 7:51 PM,48.9,,3.5
2011,4,13,2011-04-13 8:39 PM,50.0,,4.6
2011,4,13,2011-04-13 8:51 PM,50.0,,6.9
2011,4,13,2011-04-13 9:28 PM,50.0,,5.8
2011,4,13,2011-04-13 9:51 PM,50.0,,4.6
2011,4,13,2011-04-13 9:58 PM,50.0,,5.8
2011,4,13,2011-04-13 10:44 PM,48.2,,6.9
2011,4,13,2011-04-13 10:51 PM,48.2,,5.8
2011,4,13,2011-04-13 11:21 PM,48.2,,5.8
2011,4,13,2011-04-13 11:51 PM,48.9,,4.6
