year,month,day,time,temperature,precipitation,windspeed
2011,10,8,2011-10-08 12:51 AM,55.9,,
2011,10,8,2011-10-08 1:51 AM,55.9,,
2011,10,8,2011-10-08 2:51 AM,55.9,,
2011,10,8,2011-10-08 3:51 AM,55.9,,
2011,10,8,2011-10-08 4:51 AM,55.9,,
2011,10,8,2011-10-08 5:51 AM,55.0,,
2011,10,8,2011-10-08 6:51 AM,54.0,,
2011,10,8,2011-10-08 7:51 AM,55.9,,
2011,10,8,2011-10-08 8:51 AM,57.9,,
2011,10,8,2011-10-08 9:51 AM,59.0,,
2011,10,8,2011-10-08 10:51 AM,63.0,,
2011,10,8,2011-10-08 11:51 AM,69.1,,
2011,10,8,2011-10-08 12:51 PM,72.0,,
2011,10,8,2011-10-08 1:51 PM,75.0,,
2011,10,8,2011-10-08 2:51 PM,77.0,,
2011,10,8,2011-10-08 3:51 PM,75.9,,
2011,10,8,2011-10-08 4:51 PM,75.0,,
2011,10,8,2011-10-08 5:51 PM,73.0,,
2011,10,8,2011-10-08 6:51 PM,71.1,,
2011,10,8,2011-10-08 7:51 PM,70.0,,
2011,10,8,2011-10-08 8:51 PM,69.1,,
2011,10,8,2011-10-08 9:51 PM,69.1,,
2011,10,8,2011-10-08 10:51 PM,68.0,,
2011,10,8,2011-10-08 11:51 PM,66.0,,
