year,month,day,time,temperature,precipitation,windspeed
2015,4,12,2015-04-12 12:51 AM,45.0,,3.5
2015,4,12,2015-04-12 1:51 AM,44.1,,
2015,4,12,2015-04-12 2:51 AM,44.1,,4.6
2015,4,12,2015-04-12 3:51 AM,44.1,,4.6
2015,4,12,2015-04-12 4:51 AM,43.0,,4.6
2015,4,12,2015-04-12 5:51 AM,44.1,,4.6
2015,4,12,2015-04-12 6:51 AM,43.0,,
2015,4,12,2015-04-12 7:51 AM,45.0,,8.1
2015,4,12,2015-04-12 8:51 AM,46.9,,4.6
2015,4,12,2015-04-12 9:51 AM,50.0,,
2015,4,12,2015-04-12 10:51 AM,55.0,,
2015,4,12,2015-04-12 11:51 AM,59.0,,
2015,4,12,2015-04-12 12:51 PM,60.1,,3.5
2015,4,12,2015-04-12 1:51 PM,62.1,,8.1
2015,4,12,2015-04-12 2:51 PM,66.0,,3.5
2015,4,12,2015-04-12 3:51 PM,64.9,,4.6
2015,4,12,2015-04-12 4:51 PM,60.1,,6.9
2015,4,12,2015-04-12 5:51 PM,59.0,,3.5
2015,4,12,2015-04-12 6:51 PM,57.0,,
2015,4,12,2015-04-12 7:51 PM,54.0,,4.6
2015,4,12,2015-04-12 8:51 PM,53.1,,
2015,4,12,2015-04-12 9:51 PM,53.1,,
2015,4,12,2015-04-12 10:51 PM,51.1,,4.6
2015,4,12,2015-04-12 11:51 PM,51.1,,
