year,month,day,time,temperature,precipitation,windspeed
2009,8,17,2009-08-17 12:51 AM,78.1,,5.8
2009,8,17,2009-08-17 1:51 AM,77.0,,4.6
2009,8,17,2009-08-17 2:51 AM,77.0,,3.5
2009,8,17,2009-08-17 3:51 AM,75.9,,4.6
2009,8,17,2009-08-17 4:51 AM,75.9,,3.5
2009,8,17,2009-08-17 5:51 AM,75.9,,3.5
2009,8,17,2009-08-17 6:51 AM,75.9,,
2009,8,17,2009-08-17 7:51 AM,75.9,,4.6
2009,8,17,2009-08-17 8:51 AM,79.0,,
2009,8,17,2009-08-17 9:51 AM,81.0,,3.5
2009,8,17,2009-08-17 10:51 AM,84.9,,3.5
2009,8,17,2009-08-17 11:51 AM,89.1,,4.6
2009,8,17,2009-08-17 12:51 PM,90.0,,3.5
2009,8,17,2009-08-17 1:51 PM,91.0,,4.6
2009,8,17,2009-08-17 2:51 PM,91.0,,6.9
2009,8,17,2009-08-17 3:51 PM,88.0,,4.6
2009,8,17,2009-08-17 4:51 PM,89.1,,4.6
2009,8,17,2009-08-17 5:51 PM,86.0,,4.6
2009,8,17,2009-08-17 6:51 PM,84.9,,3.5
2009,8,17,2009-08-17 7:51 PM,84.0,,
2009,8,17,2009-08-17 8:51 PM,84.9,,3.5
2009,8,17,2009-08-17 9:51 PM,82.9,,
2009,8,17,2009-08-17 10:51 PM,82.0,,6.9
2009,8,17,2009-08-17 11:51 PM,81.0,,6.9
