year,month,day,time,temperature,precipitation,windspeed
2011,9,1,2011-09-01 12:51 AM,71.1,,3.5
2011,9,1,2011-09-01 1:51 AM,70.0,,
2011,9,1,2011-09-01 2:51 AM,71.1,,
2011,9,1,2011-09-01 3:51 AM,71.1,,
2011,9,1,2011-09-01 4:51 AM,68.0,,
2011,9,1,2011-09-01 5:51 AM,68.0,,
2011,9,1,2011-09-01 6:51 AM,69.1,,
2011,9,1,2011-09-01 7:51 AM,71.1,,
2011,9,1,2011-09-01 8:51 AM,73.0,,
2011,9,1,2011-09-01 9:51 AM,73.9,,
2011,9,1,2011-09-01 10:51 AM,78.1,,3.5
2011,9,1,2011-09-01 11:51 AM,80.1,,3.5
2011,9,1,2011-09-01 12:51 PM,82.0,,6.9
2011,9,1,2011-09-01 2:51 PM,77.0,,4.6
2011,9,1,2011-09-01 3:51 PM,77.0,,8.1
2011,9,1,2011-09-01 4:51 PM,75.0,,6.9
2011,9,1,2011-09-01 5:51 PM,73.0,,6.9
2011,9,1,2011-09-01 6:51 PM,72.0,,6.9
2011,9,1,2011-09-01 7:51 PM,70.0,,6.9
2011,9,1,2011-09-01 8:51 PM,69.1,,4.6
2011,9,1,2011-09-01 9:51 PM,69.1,,5.8
2011,9,1,2011-09-01 10:51 PM,69.1,,3.5
2011,9,1,2011-09-01 11:51 PM,68.0,,6.9
