year,month,day,time,temperature,precipitation,windspeed
2009,9,11,2009-09-11 12:51 AM,61.0,,26.5
2009,9,11,2009-09-11 1:51 AM,59.0,,17.3
2009,9,11,2009-09-11 2:51 AM,57.0,,19.6
2009,9,11,2009-09-11 3:51 AM,55.9,,19.6
2009,9,11,2009-09-11 4:51 AM,55.9,,24.2
2009,9,11,2009-09-11 5:27 AM,55.4,,28.8
2009,9,11,2009-09-11 5:51 AM,55.9,,24.2
2009,9,11,2009-09-11 6:51 AM,55.9,,24.2
2009,9,11,2009-09-11 7:51 AM,57.0,,26.5
2009,9,11,2009-09-11 8:51 AM,57.9,,24.2
2009,9,11,2009-09-11 9:12 AM,57.2,,28.8
2009,9,11,2009-09-11 9:21 AM,57.2,,24.2
2009,9,11,2009-09-11 9:31 AM,57.2,,29.9
2009,9,11,2009-09-11 9:39 AM,57.2,,29.9
2009,9,11,2009-09-11 9:49 AM,57.2,,27.6
2009,9,11,2009-09-11 9:51 AM,57.0,,27.6
2009,9,11,2009-09-11 10:00 AM,57.2,,20.7
2009,9,11,2009-09-11 10:20 AM,57.2,,25.3
2009,9,11,2009-09-11 10:29 AM,57.2,,24.2
2009,9,11,2009-09-11 10:51 AM,59.0,,31.1
2009,9,11,2009-09-11 11:51 AM,60.1,,28.8
2009,9,11,2009-09-11 12:19 PM,60.8,,29.9
2009,9,11,2009-09-11 12:24 PM,60.8,,26.5
2009,9,11,2009-09-11 12:48 PM,60.8,,28.8
2009,9,11,2009-09-11 12:51 PM,60.1,,33.4
2009,9,11,2009-09-11 12:57 PM,60.8,,34.5
2009,9,11,2009-09-11 1:51 PM,61.0,,34.5
2009,9,11,2009-09-11 2:31 PM,62.6,,31.1
2009,9,11,2009-09-11 2:42 PM,62.6,,24.2
2009,9,11,2009-09-11 2:51 PM,62.1,,28.8
2009,9,11,2009-09-11 3:19 PM,62.6,,31.1
2009,9,11,2009-09-11 3:29 PM,62.6,,27.6
2009,9,11,2009-09-11 3:34 PM,62.6,,35.7
2009,9,11,2009-09-11 3:42 PM,62.6,,35.7
2009,9,11,2009-09-11 3:51 PM,63.0,,24.2
2009,9,11,2009-09-11 3:58 PM,62.6,,26.5
2009,9,11,2009-09-11 4:16 PM,62.6,,26.5
2009,9,11,2009-09-11 4:28 PM,62.6,,29.9
2009,9,11,2009-09-11 4:32 PM,62.6,,32.2
2009,9,11,2009-09-11 4:51 PM,64.0,,26.5
2009,9,11,2009-09-11 5:08 PM,64.4,,25.3
2009,9,11,2009-09-11 5:36 PM,64.4,,21.9
2009,9,11,2009-09-11 5:46 PM,64.4,,19.6
2009,9,11,2009-09-11 5:51 PM,64.9,,19.6
2009,9,11,2009-09-11 6:00 PM,64.4,,20.7
2009,9,11,2009-09-11 6:19 PM,64.4,,17.3
2009,9,11,2009-09-11 6:51 PM,64.9,,24.2
2009,9,11,2009-09-11 7:51 PM,64.9,,20.7
2009,9,11,2009-09-11 8:51 PM,64.9,,
2009,9,11,2009-09-11 9:51 PM,66.0,,
2009,9,11,2009-09-11 10:51 PM,66.0,,
2009,9,11,2009-09-11 11:51 PM,63.0,,
