year,month,day,time,temperature,precipitation,windspeed
2009,11,11,2009-11-11 12:51 AM,55.9,,17.3
2009,11,11,2009-11-11 1:51 AM,55.9,,
2009,11,11,2009-11-11 2:51 AM,54.0,,
2009,11,11,2009-11-11 3:51 AM,54.0,,
2009,11,11,2009-11-11 4:51 AM,53.1,,
2009,11,11,2009-11-11 5:51 AM,52.0,,
2009,11,11,2009-11-11 6:51 AM,51.1,,16.1
2009,11,11,2009-11-11 7:51 AM,52.0,,20.7
2009,11,11,2009-11-11 8:51 AM,52.0,,23.0
2009,11,11,2009-11-11 9:51 AM,53.1,,17.3
2009,11,11,2009-11-11 10:51 AM,54.0,,28.8
2009,11,11,2009-11-11 11:51 AM,54.0,,24.2
2009,11,11,2009-11-11 12:51 PM,54.0,,18.4
2009,11,11,2009-11-11 1:51 PM,55.0,,
2009,11,11,2009-11-11 2:51 PM,54.0,,24.2
2009,11,11,2009-11-11 3:51 PM,54.0,,18.4
2009,11,11,2009-11-11 4:51 PM,53.1,,19.6
2009,11,11,2009-11-11 5:51 PM,52.0,,23.0
2009,11,11,2009-11-11 6:51 PM,51.1,,18.4
2009,11,11,2009-11-11 7:51 PM,50.0,,19.6
2009,11,11,2009-11-11 8:51 PM,50.0,,21.9
2009,11,11,2009-11-11 9:51 PM,48.9,,20.7
2009,11,11,2009-11-11 10:51 PM,48.9,,19.6
2009,11,11,2009-11-11 11:51 PM,48.0,,
