year,month,day,time,temperature,precipitation,windspeed
2009,9,6,2009-09-06 12:51 AM,71.1,,
2009,9,6,2009-09-06 1:51 AM,72.0,,
2009,9,6,2009-09-06 2:51 AM,71.1,,
2009,9,6,2009-09-06 3:51 AM,69.1,,17.3
2009,9,6,2009-09-06 4:51 AM,68.0,,
2009,9,6,2009-09-06 5:51 AM,66.0,,17.3
2009,9,6,2009-09-06 6:51 AM,64.0,,
2009,9,6,2009-09-06 7:51 AM,64.0,,
2009,9,6,2009-09-06 8:51 AM,64.0,,19.6
2009,9,6,2009-09-06 9:51 AM,64.9,,19.6
2009,9,6,2009-09-06 10:51 AM,66.9,,21.9
2009,9,6,2009-09-06 11:51 AM,70.0,,
2009,9,6,2009-09-06 12:51 PM,71.1,,19.6
2009,9,6,2009-09-06 1:51 PM,73.0,,16.1
2009,9,6,2009-09-06 2:51 PM,73.9,,
2009,9,6,2009-09-06 3:51 PM,71.1,,
2009,9,6,2009-09-06 4:51 PM,70.0,,16.1
2009,9,6,2009-09-06 5:51 PM,69.1,,
2009,9,6,2009-09-06 6:51 PM,68.0,,
2009,9,6,2009-09-06 7:51 PM,66.0,,
2009,9,6,2009-09-06 8:51 PM,66.0,,
2009,9,6,2009-09-06 9:51 PM,66.0,,
2009,9,6,2009-09-06 10:51 PM,64.9,,
2009,9,6,2009-09-06 11:51 PM,64.0,,
