year,month,day,time,temperature,precipitation,windspeed
2010,1,3,2010-01-03 12:51 AM,17.1,,15.0
2010,1,3,2010-01-03 1:51 AM,17.1,,19.6
2010,1,3,2010-01-03 2:51 AM,17.1,,19.6
2010,1,3,2010-01-03 3:51 AM,18.0,,11.5
2010,1,3,2010-01-03 4:51 AM,18.0,,10.4
2010,1,3,2010-01-03 5:51 AM,18.0,,15.0
2010,1,3,2010-01-03 6:51 AM,18.0,,15.0
2010,1,3,2010-01-03 7:51 AM,19.0,,15.0
2010,1,3,2010-01-03 8:51 AM,19.9,,12.7
2010,1,3,2010-01-03 9:51 AM,19.9,0.00,16.1
2010,1,3,2010-01-03 10:51 AM,19.9,0.00,15.0
2010,1,3,2010-01-03 11:51 AM,21.0,,13.8
2010,1,3,2010-01-03 12:51 PM,21.9,,18.4
2010,1,3,2010-01-03 1:51 PM,21.0,,17.3
2010,1,3,2010-01-03 2:02 PM,19.4,0.00,17.3
2010,1,3,2010-01-03 2:06 PM,19.4,0.00,16.1
2010,1,3,2010-01-03 2:16 PM,19.4,0.00,15.0
2010,1,3,2010-01-03 2:51 PM,19.9,0.00,17.3
2010,1,3,2010-01-03 3:40 PM,19.4,,15.0
2010,1,3,2010-01-03 3:51 PM,19.9,,20.7
2010,1,3,2010-01-03 4:51 PM,19.0,0.00,9.2
2010,1,3,2010-01-03 5:51 PM,19.9,,10.4
2010,1,3,2010-01-03 6:51 PM,21.0,,8.1
2010,1,3,2010-01-03 7:51 PM,21.0,,8.1
2010,1,3,2010-01-03 8:51 PM,21.0,,18.4
2010,1,3,2010-01-03 9:51 PM,19.9,,11.5
2010,1,3,2010-01-03 10:51 PM,19.9,,12.7
2010,1,3,2010-01-03 11:51 PM,19.9,,13.8
