year,month,day,time,temperature,precipitation,windspeed
2009,6,7,2009-06-07 12:51 AM,68.0,,5.8
2009,6,7,2009-06-07 1:51 AM,66.0,,8.1
2009,6,7,2009-06-07 2:51 AM,66.0,,5.8
2009,6,7,2009-06-07 3:51 AM,64.0,,3.5
2009,6,7,2009-06-07 4:51 AM,64.0,,3.5
2009,6,7,2009-06-07 5:51 AM,64.0,,
2009,6,7,2009-06-07 6:51 AM,64.9,,
2009,6,7,2009-06-07 7:51 AM,66.0,,
2009,6,7,2009-06-07 8:51 AM,69.1,,
2009,6,7,2009-06-07 9:51 AM,72.0,,5.8
2009,6,7,2009-06-07 10:51 AM,75.0,,
2009,6,7,2009-06-07 11:51 AM,78.1,,3.5
2009,6,7,2009-06-07 12:51 PM,80.1,,
2009,6,7,2009-06-07 1:51 PM,80.1,,4.6
2009,6,7,2009-06-07 2:51 PM,81.0,,5.8
2009,6,7,2009-06-07 3:51 PM,79.0,,11.5
2009,6,7,2009-06-07 4:51 PM,77.0,,6.9
2009,6,7,2009-06-07 5:51 PM,75.0,,6.9
2009,6,7,2009-06-07 6:51 PM,75.0,,8.1
2009,6,7,2009-06-07 7:51 PM,73.9,0.00,5.8
2009,6,7,2009-06-07 8:51 PM,73.0,0.00,4.6
2009,6,7,2009-06-07 9:51 PM,73.0,,4.6
2009,6,7,2009-06-07 10:51 PM,72.0,,3.5
2009,6,7,2009-06-07 11:51 PM,71.1,,4.6
