year,month,day,time,temperature,precipitation,windspeed
2010,11,28,2010-11-28 12:51 AM,37.9,,10.4
2010,11,28,2010-11-28 1:51 AM,37.9,,4.6
2010,11,28,2010-11-28 2:51 AM,36.0,,8.1
2010,11,28,2010-11-28 3:51 AM,36.0,,6.9
2010,11,28,2010-11-28 4:51 AM,35.1,,3.5
2010,11,28,2010-11-28 5:51 AM,36.0,,9.2
2010,11,28,2010-11-28 6:51 AM,34.0,,
2010,11,28,2010-11-28 7:51 AM,35.1,,6.9
2010,11,28,2010-11-28 8:51 AM,37.0,,4.6
2010,11,28,2010-11-28 9:51 AM,39.0,,4.6
2010,11,28,2010-11-28 10:51 AM,41.0,,5.8
2010,11,28,2010-11-28 11:51 AM,43.0,,4.6
2010,11,28,2010-11-28 12:51 PM,45.0,,5.8
2010,11,28,2010-11-28 1:51 PM,46.0,,4.6
2010,11,28,2010-11-28 2:51 PM,46.0,,4.6
2010,11,28,2010-11-28 3:51 PM,46.0,,
2010,11,28,2010-11-28 4:51 PM,45.0,,4.6
2010,11,28,2010-11-28 5:51 PM,44.1,,5.8
2010,11,28,2010-11-28 6:51 PM,43.0,,3.5
2010,11,28,2010-11-28 7:51 PM,43.0,,3.5
2010,11,28,2010-11-28 8:51 PM,41.0,,3.5
2010,11,28,2010-11-28 9:51 PM,39.9,,
2010,11,28,2010-11-28 10:51 PM,39.9,,3.5
2010,11,28,2010-11-28 11:51 PM,39.9,,
