year,month,day,time,temperature,precipitation,windspeed
2009,4,19,2009-04-19 12:51 AM,61.0,,
2009,4,19,2009-04-19 1:51 AM,61.0,,
2009,4,19,2009-04-19 2:51 AM,60.1,,
2009,4,19,2009-04-19 3:51 AM,57.0,,
2009,4,19,2009-04-19 4:51 AM,57.0,,
2009,4,19,2009-04-19 5:51 AM,54.0,,18.4
2009,4,19,2009-04-19 6:51 AM,53.1,,
2009,4,19,2009-04-19 7:51 AM,53.1,,
2009,4,19,2009-04-19 8:51 AM,55.0,,
2009,4,19,2009-04-19 9:51 AM,55.9,,
2009,4,19,2009-04-19 10:51 AM,59.0,,
2009,4,19,2009-04-19 11:51 AM,59.0,,
2009,4,19,2009-04-19 12:51 PM,57.9,,17.3
2009,4,19,2009-04-19 1:51 PM,60.1,,
2009,4,19,2009-04-19 2:51 PM,62.1,,16.1
2009,4,19,2009-04-19 3:51 PM,62.1,,
2009,4,19,2009-04-19 4:51 PM,57.0,,17.3
2009,4,19,2009-04-19 5:51 PM,55.0,,16.1
2009,4,19,2009-04-19 6:51 PM,51.1,,17.3
2009,4,19,2009-04-19 7:51 PM,50.0,,
2009,4,19,2009-04-19 8:51 PM,48.9,,17.3
2009,4,19,2009-04-19 9:51 PM,48.0,,
2009,4,19,2009-04-19 10:51 PM,48.0,,16.1
2009,4,19,2009-04-19 11:51 PM,46.9,,
