year,month,day,time,temperature,precipitation,windspeed
2009,8,10,2009-08-10 12:51 AM,73.0,0.01,5.8
2009,8,10,2009-08-10 1:34 AM,71.6,0.03,10.4
2009,8,10,2009-08-10 1:47 AM,69.8,0.18,10.4
2009,8,10,2009-08-10 1:51 AM,69.1,0.27,4.6
2009,8,10,2009-08-10 2:01 AM,69.8,0.10,6.9
2009,8,10,2009-08-10 2:20 AM,69.8,0.23,
2009,8,10,2009-08-10 2:27 AM,69.8,0.25,
2009,8,10,2009-08-10 2:34 AM,69.8,0.25,4.6
2009,8,10,2009-08-10 2:51 AM,69.1,0.25,4.6
2009,8,10,2009-08-10 3:51 AM,70.0,,5.8
2009,8,10,2009-08-10 4:51 AM,70.0,,4.6
2009,8,10,2009-08-10 5:51 AM,70.0,,11.5
2009,8,10,2009-08-10 6:51 AM,71.1,,10.4
2009,8,10,2009-08-10 7:51 AM,73.0,,8.1
2009,8,10,2009-08-10 8:51 AM,73.9,,6.9
2009,8,10,2009-08-10 9:51 AM,77.0,,5.8
2009,8,10,2009-08-10 10:51 AM,81.0,,
2009,8,10,2009-08-10 11:51 AM,86.0,,6.9
2009,8,10,2009-08-10 12:51 PM,88.0,,3.5
2009,8,10,2009-08-10 1:51 PM,89.1,,5.8
2009,8,10,2009-08-10 2:51 PM,90.0,,8.1
2009,8,10,2009-08-10 3:51 PM,88.0,,6.9
2009,8,10,2009-08-10 4:51 PM,89.1,,3.5
2009,8,10,2009-08-10 5:51 PM,89.1,,5.8
2009,8,10,2009-08-10 6:51 PM,88.0,,6.9
2009,8,10,2009-08-10 7:51 PM,87.1,,5.8
2009,8,10,2009-08-10 8:51 PM,87.1,,10.4
2009,8,10,2009-08-10 9:51 PM,78.1,,9.2
2009,8,10,2009-08-10 10:51 PM,77.0,,3.5
2009,8,10,2009-08-10 11:51 PM,77.0,,3.5
