year,month,day,time,temperature,precipitation,windspeed
2010,3,17,2010-03-17 12:51 AM,48.9,,
2010,3,17,2010-03-17 1:51 AM,48.0,,
2010,3,17,2010-03-17 2:51 AM,48.9,,
2010,3,17,2010-03-17 3:51 AM,46.9,,
2010,3,17,2010-03-17 4:51 AM,46.9,,
2010,3,17,2010-03-17 5:51 AM,44.1,,
2010,3,17,2010-03-17 6:51 AM,43.0,,3.5
2010,3,17,2010-03-17 7:51 AM,45.0,,4.6
2010,3,17,2010-03-17 8:51 AM,46.9,,4.6
2010,3,17,2010-03-17 9:51 AM,51.1,,
2010,3,17,2010-03-17 10:51 AM,55.0,,
2010,3,17,2010-03-17 11:51 AM,59.0,,
2010,3,17,2010-03-17 12:51 PM,61.0,,5.8
2010,3,17,2010-03-17 1:51 PM,63.0,,5.8
2010,3,17,2010-03-17 2:51 PM,64.0,,8.1
2010,3,17,2010-03-17 3:51 PM,64.9,,8.1
2010,3,17,2010-03-17 4:51 PM,66.0,,5.8
2010,3,17,2010-03-17 5:51 PM,64.9,,
2010,3,17,2010-03-17 6:51 PM,60.1,,5.8
2010,3,17,2010-03-17 7:51 PM,55.9,,3.5
2010,3,17,2010-03-17 8:51 PM,57.0,,
2010,3,17,2010-03-17 9:51 PM,57.0,,
2010,3,17,2010-03-17 10:51 PM,57.0,,3.5
2010,3,17,2010-03-17 11:51 PM,55.9,,
