year,month,day,time,temperature,precipitation,windspeed
2009,2,21,2009-02-21 12:51 AM,28.0,,12.7
2009,2,21,2009-02-21 1:51 AM,28.0,,11.5
2009,2,21,2009-02-21 2:51 AM,28.0,,9.2
2009,2,21,2009-02-21 3:51 AM,27.0,,6.9
2009,2,21,2009-02-21 4:51 AM,27.0,,6.9
2009,2,21,2009-02-21 5:51 AM,26.1,,5.8
2009,2,21,2009-02-21 6:51 AM,26.1,,9.2
2009,2,21,2009-02-21 7:51 AM,27.0,,10.4
2009,2,21,2009-02-21 8:51 AM,28.0,,11.5
2009,2,21,2009-02-21 9:51 AM,30.9,,4.6
2009,2,21,2009-02-21 10:51 AM,33.1,,11.5
2009,2,21,2009-02-21 11:51 AM,36.0,,6.9
2009,2,21,2009-02-21 12:51 PM,37.9,,10.4
2009,2,21,2009-02-21 1:51 PM,39.0,,8.1
2009,2,21,2009-02-21 2:51 PM,41.0,,4.6
2009,2,21,2009-02-21 3:51 PM,41.0,,
2009,2,21,2009-02-21 4:51 PM,39.0,,6.9
2009,2,21,2009-02-21 5:51 PM,37.9,,8.1
2009,2,21,2009-02-21 6:51 PM,39.0,,4.6
2009,2,21,2009-02-21 7:51 PM,37.9,,4.6
2009,2,21,2009-02-21 8:51 PM,37.9,,
2009,2,21,2009-02-21 9:51 PM,36.0,,8.1
2009,2,21,2009-02-21 10:51 PM,36.0,,9.2
2009,2,21,2009-02-21 11:51 PM,35.1,,8.1
