year,month,day,time,temperature,precipitation,windspeed
2009,10,8,2009-10-08 12:51 AM,57.0,,18.4
2009,10,8,2009-10-08 1:51 AM,55.9,,18.4
2009,10,8,2009-10-08 2:51 AM,55.9,,21.9
2009,10,8,2009-10-08 3:51 AM,54.0,,16.1
2009,10,8,2009-10-08 4:51 AM,54.0,,17.3
2009,10,8,2009-10-08 5:51 AM,54.0,,
2009,10,8,2009-10-08 6:51 AM,53.1,,
2009,10,8,2009-10-08 7:51 AM,53.1,,
2009,10,8,2009-10-08 8:51 AM,54.0,,17.3
2009,10,8,2009-10-08 9:51 AM,55.0,,
2009,10,8,2009-10-08 10:51 AM,57.9,,21.9
2009,10,8,2009-10-08 11:51 AM,60.1,,20.7
2009,10,8,2009-10-08 12:51 PM,60.1,,
2009,10,8,2009-10-08 1:51 PM,60.1,,
2009,10,8,2009-10-08 2:51 PM,63.0,,
2009,10,8,2009-10-08 3:51 PM,63.0,,
2009,10,8,2009-10-08 4:51 PM,62.1,,
2009,10,8,2009-10-08 5:51 PM,61.0,,
2009,10,8,2009-10-08 6:51 PM,61.0,,
2009,10,8,2009-10-08 7:51 PM,59.0,,
2009,10,8,2009-10-08 9:51 PM,59.0,,
2009,10,8,2009-10-08 10:51 PM,57.9,,
2009,10,8,2009-10-08 11:51 PM,57.9,,
