year,month,day,time,temperature,precipitation,windspeed
2011,8,17,2011-08-17 12:51 AM,71.1,,
2011,8,17,2011-08-17 1:51 AM,71.1,,
2011,8,17,2011-08-17 2:51 AM,71.1,,
2011,8,17,2011-08-17 3:51 AM,70.0,,
2011,8,17,2011-08-17 4:51 AM,66.9,,
2011,8,17,2011-08-17 5:51 AM,68.0,,
2011,8,17,2011-08-17 6:51 AM,66.9,,
2011,8,17,2011-08-17 7:51 AM,70.0,,
2011,8,17,2011-08-17 8:51 AM,73.9,,
2011,8,17,2011-08-17 9:51 AM,77.0,,
2011,8,17,2011-08-17 10:51 AM,80.1,,
2011,8,17,2011-08-17 11:51 AM,84.0,,
2011,8,17,2011-08-17 12:51 PM,84.9,,
2011,8,17,2011-08-17 1:51 PM,82.0,,
2011,8,17,2011-08-17 2:51 PM,84.9,,5.8
2011,8,17,2011-08-17 3:51 PM,84.0,,
2011,8,17,2011-08-17 4:51 PM,82.9,,4.6
2011,8,17,2011-08-17 5:51 PM,82.9,,
2011,8,17,2011-08-17 6:51 PM,79.0,,3.5
2011,8,17,2011-08-17 7:51 PM,78.1,,3.5
2011,8,17,2011-08-17 8:51 PM,77.0,,4.6
2011,8,17,2011-08-17 9:51 PM,77.0,,
2011,8,17,2011-08-17 10:51 PM,75.9,,5.8
2011,8,17,2011-08-17 11:51 PM,73.9,,6.9
