year,month,day,time,temperature,precipitation,windspeed
2011,6,10,2011-06-10 12:51 AM,70.0,,4.6
2011,6,10,2011-06-10 1:51 AM,70.0,,4.6
2011,6,10,2011-06-10 2:51 AM,71.1,,5.8
2011,6,10,2011-06-10 3:51 AM,71.1,,
2011,6,10,2011-06-10 4:51 AM,70.0,,3.5
2011,6,10,2011-06-10 5:51 AM,70.0,,
2011,6,10,2011-06-10 6:51 AM,71.1,,5.8
2011,6,10,2011-06-10 7:51 AM,73.0,,3.5
2011,6,10,2011-06-10 8:51 AM,75.0,,3.5
2011,6,10,2011-06-10 9:51 AM,77.0,,6.9
2011,6,10,2011-06-10 10:51 AM,80.1,,6.9
2011,6,10,2011-06-10 11:51 AM,84.0,,8.1
2011,6,10,2011-06-10 12:51 PM,84.9,,
2011,6,10,2011-06-10 1:51 PM,86.0,,3.5
2011,6,10,2011-06-10 2:51 PM,87.1,,4.6
2011,6,10,2011-06-10 3:51 PM,82.9,,4.6
2011,6,10,2011-06-10 4:51 PM,82.9,,4.6
2011,6,10,2011-06-10 5:51 PM,81.0,,8.1
2011,6,10,2011-06-10 6:51 PM,79.0,,4.6
2011,6,10,2011-06-10 7:51 PM,78.1,,5.8
2011,6,10,2011-06-10 8:51 PM,77.0,,4.6
2011,6,10,2011-06-10 9:51 PM,75.0,,6.9
2011,6,10,2011-06-10 10:51 PM,73.9,,3.5
2011,6,10,2011-06-10 11:51 PM,73.0,,6.9
