year,month,day,time,temperature,precipitation,windspeed
2015,2,27,2015-02-27 12:51 AM,21.0,,5.8
2015,2,27,2015-02-27 1:51 AM,21.0,,
2015,2,27,2015-02-27 2:51 AM,21.0,,6.9
2015,2,27,2015-02-27 3:51 AM,19.9,,4.6
2015,2,27,2015-02-27 4:51 AM,19.9,,4.6
2015,2,27,2015-02-27 5:51 AM,19.0,,4.6
2015,2,27,2015-02-27 6:51 AM,18.0,,4.6
2015,2,27,2015-02-27 7:51 AM,18.0,,3.5
2015,2,27,2015-02-27 8:51 AM,19.0,,
2015,2,27,2015-02-27 9:51 AM,19.9,,4.6
2015,2,27,2015-02-27 10:51 AM,23.0,,4.6
2015,2,27,2015-02-27 12:51 PM,28.0,,4.6
2015,2,27,2015-02-27 1:51 PM,27.0,,6.9
2015,2,27,2015-02-27 2:51 PM,28.9,,6.9
2015,2,27,2015-02-27 3:51 PM,30.0,,8.1
2015,2,27,2015-02-27 4:51 PM,28.9,,10.4
2015,2,27,2015-02-27 5:51 PM,28.0,,5.8
2015,2,27,2015-02-27 6:51 PM,27.0,,8.1
2015,2,27,2015-02-27 7:51 PM,26.1,,9.2
2015,2,27,2015-02-27 8:51 PM,25.0,,6.9
2015,2,27,2015-02-27 9:51 PM,24.1,,
2015,2,27,2015-02-27 10:51 PM,21.9,,10.4
2015,2,27,2015-02-27 11:51 PM,21.0,,8.1
