year,month,day,time,temperature,precipitation,windspeed
2010,4,17,2010-04-17 12:10 AM,46.4,0.03,
2010,4,17,2010-04-17 12:13 AM,46.4,0.04,
2010,4,17,2010-04-17 12:27 AM,46.4,0.08,5.8
2010,4,17,2010-04-17 12:42 AM,46.4,0.08,4.6
2010,4,17,2010-04-17 12:49 AM,46.4,0.08,3.5
2010,4,17,2010-04-17 12:51 AM,46.9,0.08,
2010,4,17,2010-04-17 1:49 AM,48.2,,4.6
2010,4,17,2010-04-17 1:51 AM,48.0,,5.8
2010,4,17,2010-04-17 2:13 AM,46.4,,4.6
2010,4,17,2010-04-17 2:51 AM,46.9,,4.6
2010,4,17,2010-04-17 3:26 AM,46.4,,3.5
2010,4,17,2010-04-17 3:51 AM,46.9,,
2010,4,17,2010-04-17 4:51 AM,46.9,,
2010,4,17,2010-04-17 5:03 AM,46.4,,
2010,4,17,2010-04-17 5:11 AM,46.4,,
2010,4,17,2010-04-17 5:29 AM,46.4,,
2010,4,17,2010-04-17 5:34 AM,46.4,,
2010,4,17,2010-04-17 5:51 AM,46.9,,
2010,4,17,2010-04-17 6:28 AM,48.2,,
2010,4,17,2010-04-17 6:37 AM,48.2,,4.6
2010,4,17,2010-04-17 6:44 AM,48.2,,3.5
2010,4,17,2010-04-17 6:51 AM,48.0,,4.6
2010,4,17,2010-04-17 7:51 AM,46.9,,5.8
2010,4,17,2010-04-17 7:58 AM,46.4,0.00,4.6
2010,4,17,2010-04-17 8:23 AM,48.2,0.00,
2010,4,17,2010-04-17 8:48 AM,48.2,0.01,
2010,4,17,2010-04-17 8:51 AM,48.9,0.01,
2010,4,17,2010-04-17 8:59 AM,48.2,,
2010,4,17,2010-04-17 9:08 AM,48.2,,
2010,4,17,2010-04-17 9:51 AM,51.1,,9.2
2010,4,17,2010-04-17 10:51 AM,52.0,,8.1
2010,4,17,2010-04-17 11:51 AM,52.0,0.00,5.8
2010,4,17,2010-04-17 12:51 PM,53.1,,6.9
2010,4,17,2010-04-17 1:51 PM,51.1,,10.4
2010,4,17,2010-04-17 2:51 PM,51.1,,9.2
2010,4,17,2010-04-17 3:51 PM,52.0,,9.2
2010,4,17,2010-04-17 4:51 PM,52.0,,11.5
2010,4,17,2010-04-17 5:51 PM,50.0,,10.4
2010,4,17,2010-04-17 6:51 PM,50.0,,11.5
2010,4,17,2010-04-17 7:51 PM,48.9,,6.9
2010,4,17,2010-04-17 8:51 PM,48.9,,8.1
2010,4,17,2010-04-17 9:51 PM,48.0,,10.4
2010,4,17,2010-04-17 10:51 PM,46.9,,10.4
2010,4,17,2010-04-17 11:51 PM,46.9,,8.1
