year,month,day,time,temperature,precipitation,windspeed
2011,8,3,2011-08-03 12:51 AM,79.0,,3.5
2011,8,3,2011-08-03 1:51 AM,78.1,,9.2
2011,8,3,2011-08-03 2:51 AM,75.9,,3.5
2011,8,3,2011-08-03 3:51 AM,75.0,,3.5
2011,8,3,2011-08-03 4:51 AM,73.0,,3.5
2011,8,3,2011-08-03 5:51 AM,72.0,,
2011,8,3,2011-08-03 6:51 AM,73.0,,
2011,8,3,2011-08-03 7:51 AM,73.9,,
2011,8,3,2011-08-03 8:51 AM,75.9,,5.8
2011,8,3,2011-08-03 9:51 AM,77.0,,4.6
2011,8,3,2011-08-03 10:51 AM,81.0,,4.6
2011,8,3,2011-08-03 11:51 AM,84.9,,5.8
2011,8,3,2011-08-03 12:51 PM,86.0,,4.6
2011,8,3,2011-08-03 1:51 PM,82.9,,5.8
2011,8,3,2011-08-03 2:51 PM,82.9,,
2011,8,3,2011-08-03 4:51 PM,73.9,0.01,6.9
2011,8,3,2011-08-03 5:51 PM,71.1,0.00,5.8
2011,8,3,2011-08-03 6:07 PM,71.6,0.02,3.5
2011,8,3,2011-08-03 6:19 PM,71.6,0.09,3.5
2011,8,3,2011-08-03 6:46 PM,71.6,0.15,3.5
2011,8,3,2011-08-03 6:51 PM,70.0,0.15,
2011,8,3,2011-08-03 7:07 PM,71.6,0.01,3.5
2011,8,3,2011-08-03 7:16 PM,71.6,0.02,
2011,8,3,2011-08-03 7:35 PM,69.8,0.07,9.2
2011,8,3,2011-08-03 7:42 PM,69.8,0.07,5.8
2011,8,3,2011-08-03 8:13 PM,69.8,,4.6
2011,8,3,2011-08-03 8:29 PM,69.8,0.03,
2011,8,3,2011-08-03 8:39 PM,69.8,0.03,
2011,8,3,2011-08-03 9:39 PM,69.8,0.05,3.5
2011,8,3,2011-08-03 9:51 PM,68.0,0.05,
2011,8,3,2011-08-03 10:21 PM,68.0,0.04,4.6
2011,8,3,2011-08-03 10:29 PM,68.0,0.06,
2011,8,3,2011-08-03 10:46 PM,68.0,0.15,5.8
2011,8,3,2011-08-03 10:51 PM,68.0,0.15,
2011,8,3,2011-08-03 11:00 PM,68.0,0.05,3.5
2011,8,3,2011-08-03 11:08 PM,68.0,0.11,
2011,8,3,2011-08-03 11:16 PM,68.0,0.18,8.1
2011,8,3,2011-08-03 11:28 PM,68.0,0.27,3.5
2011,8,3,2011-08-03 11:38 PM,68.0,0.29,5.8
2011,8,3,2011-08-03 11:44 PM,68.0,0.29,3.5
2011,8,3,2011-08-03 11:51 PM,68.0,0.29,
