year,month,day,time,temperature,precipitation,windspeed
2009,1,31,2009-01-31 12:51 AM,26.1,,8.1
2009,1,31,2009-01-31 1:51 AM,25.0,,8.1
2009,1,31,2009-01-31 2:51 AM,23.0,,10.4
2009,1,31,2009-01-31 3:51 AM,23.0,,8.1
2009,1,31,2009-01-31 4:51 AM,21.9,,8.1
2009,1,31,2009-01-31 5:51 AM,21.0,,8.1
2009,1,31,2009-01-31 6:51 AM,19.9,,4.6
2009,1,31,2009-01-31 7:51 AM,19.9,,10.4
2009,1,31,2009-01-31 8:51 AM,21.0,,11.5
2009,1,31,2009-01-31 9:51 AM,21.9,,12.7
2009,1,31,2009-01-31 10:51 AM,24.1,,10.4
2009,1,31,2009-01-31 11:51 AM,25.0,,10.4
2009,1,31,2009-01-31 12:51 PM,25.0,,13.8
2009,1,31,2009-01-31 1:51 PM,26.1,,9.2
2009,1,31,2009-01-31 2:51 PM,27.0,,8.1
2009,1,31,2009-01-31 3:51 PM,27.0,,10.4
2009,1,31,2009-01-31 4:51 PM,26.1,,8.1
2009,1,31,2009-01-31 5:51 PM,26.1,,8.1
2009,1,31,2009-01-31 6:51 PM,25.0,,8.1
2009,1,31,2009-01-31 7:51 PM,26.1,,3.5
2009,1,31,2009-01-31 8:51 PM,25.0,,9.2
2009,1,31,2009-01-31 9:51 PM,25.0,,3.5
2009,1,31,2009-01-31 10:51 PM,25.0,,4.6
2009,1,31,2009-01-31 11:51 PM,26.1,,5.8
